"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"47","2334314","HPDL","84842","4-hydroxyphenylpyruvate dioxygenase like",-6.29147914838117,6.51985459889735,-20.9616283682671,5.31726715058921e-13,4.46448027545833e-11,20.1316121562914
"48","2334350","MMACHC","25974","metabolism of cobalamin associated C",-2.79203149264136,6.40949539479425,-8.83476929500795,1.58141470526466e-07,4.43304688818829e-07,7.43520277285007
"49","2334404","NASP","4678","nuclear autoantigenic sperm protein",-1.76924670771606,8.25992971737653,-10.567708021876,1.36022588276094e-08,5.40107045204749e-08,9.9579647924035
"50","2334459","TMEM69","51249","transmembrane protein 69",-1.18652836930523,8.37493612129119,-3.35235509583183,0.00408026382267863,0.00581691816776732,-2.93161088037854
"51","2334646","RAD54L","8438","RAD54 like",-2.20093824622639,7.01236266996818,-12.3900415084452,1.40755680021211e-09,8.3164106665485e-09,12.2781740528794
"52","2335132","CMPK1","51727","cytidine/uridine monophosphate kinase 1",-0.423243491513087,7.86315151740431,-1.11151761081695,0.282883833460558,0.321826511590772,-6.7978848285802
"53","2335986","RNF11","26994","ring finger protein 11",1.70984269897238,6.08325353824838,7.24234154556831,2.04972416033886e-06,4.48270020967776e-06,4.79502165727578
"54","2336271","BTF3L4","91408","basic transcription factor 3 like 4",0.260284076995948,8.50588706705824,0.818704799144576,0.425065482731689,0.467316736420635,-7.08025919989888
"55","2336383","PRPF38A","84950","pre-mRNA processing factor 38A",-0.529740824758257,8.52558984441028,-2.66093952267602,0.017158962659149,0.0227687431298095,-4.32882943407661
"56","2336913","LRRC42","115353","leucine rich repeat containing 42",-1.18224448791734,6.99406050325411,-5.00190243194817,0.000133107914391801,0.000228461357050344,0.511848966806858
"57","2337003","MRPL37","51253","mitochondrial ribosomal protein L37",-2.4557511807008,9.21165941207472,-7.19134240378729,2.23705725355819e-06,4.86623090034257e-06,4.70491743953445
"58","2338487","FGGY","55277","FGGY carbohydrate kinase domain containing",2.10052524679816,6.32077660251092,13.5967254890433,3.62645923813148e-10,2.99694520785538e-09,13.6565581365036
"59","2339328","LAMTOR5P1","106478910","late endosomal/lysosomal adaptor, MAPK and MTOR activator 5 pseudogene 1",0.105993496598206,5.97023652173042,0.524771381586539,0.606987852576138,0.645650438204421,-7.28335091069166
"60","2339511","ATG4C","84938","autophagy related 4C cysteine peptidase",-1.20576923755356,6.06793796982649,-3.02573433134245,0.00808632447724233,0.0112434614170848,-3.60250384461417
"61","2339682","ALG6","29929","ALG6 alpha-1,3-glucosyltransferase",-0.798004054542191,5.0774955267626,-1.87937346783794,0.0786636129514494,0.0972273757647725,-5.7393870787572
"62","2339786","PGM1","5236","phosphoglucomutase 1",-0.66832780125117,7.07495073971826,-2.76352219672783,0.0139114754259655,0.0187036032076606,-4.12772151612826
"63","2340186","RAVER2","55225","ribonucleoprotein, PTB binding 2",-3.20641192090783,6.21879570663186,-9.29146750244091,8.02773239666772e-08,2.44708811858456e-07,8.13333233637583
"64","2341645","HHLA3","11147","HERV-H LTR-associating 3",1.64910640730262,6.98920409735755,6.03265679431184,1.79475708037851e-05,3.42933490149568e-05,2.56257518036834
"65","2342391","TYW3","127253","tRNA-yW synthesizing protein 3 homolog",-1.24408796592127,8.48025945795887,-6.38442701171729,9.35459618951689e-06,1.86734878134249e-05,3.23213872046209
"66","2342576","ACADM","34","acyl-CoA dehydrogenase medium chain",-1.01284275187866,9.31987440843712,-3.26710702002361,0.00488052963633132,0.00689603203342685,-3.10808210277344
"67","2343289","DNAJB4","11080","DnaJ heat shock protein family (Hsp40) member B4",1.39108193417308,5.73147272041056,6.02207351822032,1.8307663693425e-05,3.48903471013164e-05,2.54217799651519
"68","2343473","IFI44L","10964","interferon induced protein 44 like",4.07294129072438,9.36499811504737,9.59237166257399,5.20148802058128e-08,1.6762894052243e-07,8.57986757670721
"69","2343511","IFI44","10561","interferon induced protein 44",5.12914903583956,7.7019215014818,9.28482952475649,8.10586289105169e-08,2.46884892214145e-07,8.12336310162136
"70","2344393","PRKACB","5567","protein kinase cAMP-activated catalytic subunit beta",0.928034227838576,6.03321518754103,2.89904510169238,0.0105200764643648,0.0143762597745575,-3.85808108738175
"71","2344542","RPF1","80135","ribosome production factor 1 homolog",-0.882003823470509,8.24985116115444,-2.37334907548,0.0305901097832801,0.0395585983456688,-4.87594223954262
"72","2345880","LRRC8B","23507","leucine rich repeat containing 8 VRAC subunit B",-1.27328451976715,6.37114879979095,-3.62086225298749,0.00231861438049835,0.00339945824870023,-2.37145365675783
"73","2345929","LRRC8C","84230","leucine rich repeat containing 8 VRAC subunit C",1.40601942375043,8.91595010406767,6.31301131716449,1.06630265346631e-05,2.10784773992449e-05,3.09753735435147
"74","2346399","CDC7","8317","cell division cycle 7",-2.69273366717024,5.50270448181072,-6.64264945825536,5.86117014749159e-06,1.1927595280693e-05,3.71308421583037
"75","2347096","DR1","1810","down-regulator of transcription 1",-0.357167952471183,8.59039954699982,-1.1931768187554,0.250314667965545,0.287634023672901,-6.70593169400967
"76","2347502","ABCD3","5825","ATP binding cassette subfamily D member 3",-1.4992493223457,7.01846782379009,-4.70328916234008,0.000243636711303905,0.000403051965695253,-0.10330332032116
"77","2348854","RTCA","8634","RNA 3'-terminal phosphate cyclase",0.75703238661322,8.20148845789381,3.99035234549051,0.00106646794465037,0.00163703947394759,-1.59504639573156
"78","2349043","SLC30A7","148867","solute carrier family 30 member 7",0.0811091082211366,7.00493189518298,0.252106661606961,0.804190999932563,0.826542181570217,-7.3943546092381
"79","2349848","PRMT6","55170","protein arginine methyltransferase 6",-1.59591901355244,6.53252271279923,-5.12813657124537,0.000103400744786196,0.000179322655927173,0.769421362623371
"80","2350339","STXBP3","6814","syntaxin binding protein 3",0.77592567387684,6.61424264512143,1.76658224797853,0.0965009654464561,0.117999343520199,-5.91935739554549
"81","2350551","SARS1","6301","seryl-tRNA synthetase 1",-0.547940181563018,8.9922162786556,-1.96597178706919,0.067027473046167,0.0836358482692629,-5.59643613030912
"82","2350840","GNAI3","2773","G protein subunit alpha i3",0.784743740988555,7.96637671579161,2.83176903365848,0.0120889449323814,0.0163735210497405,-3.99246124237966
"83","2351393","RBM15","64783","RNA binding motif protein 15",-0.194095656344867,9.53414894346985,-1.16684206134483,0.260490402110347,0.298296954058799,-6.73618662098606
"84","2351572","CD53","963","CD53 molecule",2.40737055492235,11.6967193983015,12.0121726010591,2.20138890428979e-09,1.17825800856797e-08,11.8220202274011
"85","2351632","CEPT1","10390","choline/ethanolamine phosphotransferase 1",1.84039260160909,8.20972444957065,7.60385146130168,1.11370182230672e-06,2.56270419325261e-06,5.42364101728567
"86","2351817","ATP5PB","515","ATP synthase peripheral stalk-membrane subunit b",-1.03616564704286,4.6875304846278,-1.87337825129699,0.0795323495132958,0.0981354673300222,-5.7491338927001
"87","2351872","RAP1A","5906","RAP1A, member of RAS oncogene family",0.880070110032763,8.32509933368774,3.42393288957451,0.00350995446230433,0.00504711048173455,-2.78285434431542
"88","2352228","CAPZA1","829","capping actin protein of muscle Z-line subunit alpha 1",1.13955592940724,10.2085049234859,3.25042579347935,0.00505441609540262,0.00713346851398187,-3.14251494044194
"89","2352743","DCLRE1B","64858","DNA cross-link repair 1B",-2.1604339923178,6.16487262393049,-7.81790840715206,7.82367746345503e-07,1.8586945615645e-06,5.78759441537752
"90","2353283","VANGL1","81839","VANGL planar cell polarity protein 1",-1.14223838028988,3.28562702946352,-1.75480286871968,0.098554873146292,0.120309900162913,-5.93772708500041
"91","2353477","ATP1A1","476","ATPase Na+/K+ transporting subunit alpha 1",-2.16301967046923,9.37492620026825,-7.42464796964126,1.50368172981783e-06,3.36490147485517e-06,5.11423329992443
"92","2353749","CD101","9398","CD101 molecule",3.97909759901083,6.13452979195542,21.6747483248467,3.17852451120368e-13,3.5608376287125e-11,20.6265646072932
"93","2353773","TTF2","8458","transcription termination factor 2",-2.89350000149242,7.58544822851003,-9.94831197016741,3.15242183614373e-08,1.09705478537283e-07,9.09478677189375
"94","2353988","TENT5C","54855","terminal nucleotidyltransferase 5C",2.46234435107781,6.01723037782784,10.474519371725,1.53984680077336e-08,6.00359865562437e-08,9.83068522040804
"95","2354082","WDR3","10885","WD repeat domain 3",-2.92445424182612,7.53699302658972,-8.57508415928894,2.35052468944582e-07,6.27663813862959e-07,7.02691406259928
"96","2356115","TXNIP","10628","thioredoxin interacting protein",3.32118492396542,10.7860461669443,14.4991263228408,1.40395889703001e-10,1.52973021488894e-09,14.6160212739002
"97","2356205","PEX11B","8799","peroxisomal biogenesis factor 11 beta",-0.00604618177991156,7.42061645989403,-0.0252806512009106,0.980145923640983,0.983369204288748,-7.42761090723274
"98","2356721","CHD1L","9557","chromodomain helicase DNA binding protein 1 like",-1.65519746839881,8.02481611288234,-5.85966957920079,2.48797550832359e-05,4.64244563505232e-05,2.2273609520734
"99","2358044","PLEKHO1","51177","pleckstrin homology domain containing O1",3.05756861538105,9.15303863427451,17.0485316790051,1.24087199050217e-11,2.67225432778143e-10,17.0452181944495
"100","2358117","C1orf54","79630","chromosome 1 open reading frame 54",1.13377892239951,5.73139549337442,5.50024303608482,4.96703807086401e-05,8.92701344007518e-05,1.51885011149115
"101","2358693","MLLT11","10962","MLLT11 transcription factor 7 cofactor",1.01162743172789,6.44619580060585,4.72260186911041,0.000234228006690811,0.000388716560514533,-0.063292507412644
"102","2358906","PSMB4","5692","proteasome 20S subunit beta 4",-0.716062245431239,10.7686474424439,-2.85305616518043,0.0115694405774306,0.0156989332668545,-3.95004943764272
"103","2359352","LCE2D","353141","late cornified envelope 2D",0.283383487679516,3.25510764223721,0.31411750864859,0.757518854493874,0.78341144810793,-7.37585296296828
"104","2359360","LCE2B","26239","late cornified envelope 2B",0.124282470671025,4.39500479516749,0.219057667437797,0.829394543797263,0.851012731177629,-7.40257281442157
"105","2359377","LCE2A","353139","late cornified envelope 2A",0.500776736796813,7.35026174880775,1.06090619225798,0.304594950999805,0.344271986281685,-6.85207607133819
"106","2359439","LCE1D","353134","late cornified envelope 1D",0.321112654438382,6.69725017844078,0.394929720670064,0.698146380761902,0.730052527840424,-7.34574734568885
"107","2360158","HAX1","10456","HCLS1 associated protein X-1",-0.623274364333474,8.15074200533498,-1.47289525789261,0.160314052708977,0.190555112651807,-6.35117167585548
"108","2360498","LENEP","55891","lens epithelial protein",0.0619364663324928,5.91697584813534,0.154785740000979,0.878939582642412,0.894826977768039,-7.41526975193077
"109","2361241","LAMTOR2","28956","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2",-0.215945067402089,8.25681802450956,-0.993211896952311,0.335493903383873,0.375954447593621,-6.9211168685354
"110","2361342","SEMA4A","64218","semaphorin 4A",2.10714607467714,6.43540685711172,12.3548056433361,1.46679952251766e-09,8.54191704828568e-09,12.2361549161175
"111","2361584","NAXE","128240","NAD(P)HX epimerase",-0.673132337744702,9.14932275942544,-2.78111992041253,0.0134175823793036,0.0180860710937521,-4.09295104627823
"112","2362157","CD1D","912","CD1d molecule",2.97070969158374,7.43202741031725,17.3315768276098,9.67363266796846e-12,2.34537544353858e-10,17.2922715018076
"113","2362201","CD1C","911","CD1c molecule",6.53205572155757,6.69696074197616,20.8346786592693,5.83731945423159e-13,4.53965001474468e-11,20.0415437128653
"114","2362333","MNDA","4332","myeloid cell nuclear differentiation antigen",3.16770919102643,5.5786919087168,10.2751102738082,2.01363365854295e-08,7.49178132512779e-08,9.55528527941796
"115","2362351","PYHIN1","149628","pyrin and HIN domain family member 1",2.16081217081202,7.23878125570239,9.34573871428573,7.41791655341501e-08,2.28401955441988e-07,8.21464582879548
"116","2362394","IFI16","3428","interferon gamma inducible protein 16",1.39879063817504,9.40320878886921,4.0089683676498,0.00102567737220838,0.00157839632604241,-1.55588376022518
"117","2363074","SUMO1P3","474338","SUMO1 pseudogene 3",-1.12611523927581,3.84647574888761,-2.08123298845339,0.0539527085155067,0.0680168270920351,-5.40020067899504
"118","2363202","SLAMF7","57823","SLAM family member 7",2.20979816505079,4.89117870264221,9.9002675105868,3.37025566975573e-08,1.15637357141291e-07,9.02610706759003
"119","2363248","LY9","4063","lymphocyte antigen 9",1.80917237881903,6.32324165839952,10.7492279784747,1.07083792177222e-08,4.43477107647975e-08,10.2033338798324
"120","2363424","UFC1","51506","ubiquitin-fold modifier conjugating enzyme 1",0.126359436723616,8.38660683726908,0.490175289366846,0.630710153012998,0.667735647825502,-7.30164994382955
"121","2363618","SDHC","6391","succinate dehydrogenase complex subunit C",0.616994143462094,5.59823852827396,0.923689204850903,0.369465064158368,0.411378223808937,-6.98782388223382
"122","2363852","FCRLA","84824","Fc receptor like A",1.01890586791254,10.5882915667591,4.32291158097954,0.000532992542152928,0.000849863108371895,-0.896423307827741
"123","2363992","LOC100422526","100422526","proteasome activator subunit 3 pseudogene",0.421425062877431,5.92214921694852,1.9874866824866,0.0643881068820311,0.0805554369063713,-5.56031023351661
"124","2364189","UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1",-2.70149516945499,6.40263267970555,-7.48883687326364,1.34971321348099e-06,3.04642421365838e-06,5.22555652120993
"125","2364438","NUF2","83540","NUF2 component of NDC80 kinetochore complex",-2.03269386524028,6.69716558228582,-5.15793994686709,9.74423093663938e-05,0.000169470923795899,0.829998866264699
"126","2365119","MGST3","4259","microsomal glutathione S-transferase 3",0.336009298663839,7.48602037857894,2.02691756526209,0.059793764617208,0.0750702922714672,-5.49349298252599
"127","2366028","DCAF6","55827","DDB1 and CUL4 associated factor 6",0.170298830295071,8.16074061345311,0.66140604649529,0.517830029978377,0.55856680605505,-7.19940133214929
"128","2366132","TIPRL","261726","TOR signaling pathway regulator",-0.00420212341277448,7.3791580452441,-0.0123443080532011,0.990304602313177,0.992131256547496,-7.4278686878079
"129","2366884","MROH9","80133","maestro heat like repeat family member 9",-1.04060970702884,3.36388441615493,-2.09875736462867,0.0521824201078183,0.0658985305328467,-5.36979973581996
"130","2367287","EEF1AKNMT","51603","eEF1A lysine and N-terminal methyltransferase",-1.25301684421862,8.14792997545242,-4.41202003181139,0.000443182427164906,0.000713496422977449,-0.709872303488609
"131","2367743","PRDX6","9588","peroxiredoxin 6",-2.21632043079154,9.76850147656025,-5.10131053193362,0.000109084736338,0.000188733090611256,0.714817688679826
"132","2367843","DARS2","55157","aspartyl-tRNA synthetase 2, mitochondrial",-2.20772820667185,7.60940443010416,-8.94662247929427,1.33650229669779e-07,3.81962131788495e-07,7.60850772002996
"133","2368180","GPR52","9293","G protein-coupled receptor 52",0.905945991826314,5.94903236546862,3.10211172987989,0.00689529447117054,0.00962396990429103,-3.44701228394425
"134","2369325","C1orf220","400798","chromosome 1 open reading frame 220 (putative)",1.3554646460904,6.58325692883555,7.4347033973614,1.47839668818506e-06,3.31236858962393e-06,5.13170918480148
"135","2369339","RALGPS2","55103","Ral GEF with PH domain and SH3 binding motif 2",2.49926491740798,8.36858157018905,8.1258835055978,4.75603495606142e-07,1.17251474573339e-06,6.30061683279813
"136","2369557","SOAT1","6646","sterol O-acyltransferase 1",-1.27238314547608,7.10380174488991,-4.15450847993322,0.000756619389363078,0.0011878145730953,-1.24985449224131
"137","2369796","TOR1AIP1","26092","torsin 1A interacting protein 1",1.59317886637695,6.68663713927751,6.8813486090874,3.83550233743487e-06,8.02387088991374e-06,4.14960858520045
"138","2370317","MR1","3140","major histocompatibility complex, class I-related",3.00834921028875,7.16115341570058,12.3537004164748,1.46869985455373e-09,8.54191704828568e-09,12.2348352237678
"139","2370991","DHX9","1660","DExH-box helicase 9",-1.81308021946989,8.5604978609479,-5.39016139659159,6.15908357853758e-05,0.000109246148163886,1.29875367819404
"140","2371694","RNF2","6045","ring finger protein 2",0.0746383359307892,5.58444729937711,0.218049172969681,0.830166825275871,0.851327940429962,-7.40280558405402
"141","2372169","OCLM","10896","oculomedin",0.00264863405541593,4.37664207859963,0.0126794459856181,0.99004139493987,0.992131256547496,-7.42786424614871
"142","2372211","PLA2G4A","5321","phospholipase A2 group IVA",-1.4778871743359,5.88201534235204,-3.4589906370882,0.00326029697399572,0.00470104262378823,-2.70982542888027
"143","2372924","RO60","6738","Ro60, Y RNA binding protein",-0.266161409642926,7.35313527925427,-0.813824448098736,0.4277751103787,0.469590608424714,-7.08430850354339
"144","2373842","PTPRC","5788","protein tyrosine phosphatase receptor type C",3.04419986388928,8.90153290627631,8.91271904672324,1.40621884599587e-07,3.99702421986871e-07,7.55613875020963
"145","2374700","RPS10P7","376693","ribosomal protein S10 pseudogene 7",1.37691281467769,6.27445862272342,2.86982194225157,0.0111756033908788,0.0152266036524032,-3.91657457807627
"146","2374956","TIMM17A","10440","translocase of inner mitochondrial membrane 17A",-2.43380157696112,7.85528953451347,-5.02863274151089,0.000126157108347922,0.000217346434664349,0.56652143488322
"147","2375664","BTG2","7832","BTG anti-proliferation factor 2",2.30382742684731,9.49033752027939,15.2615004215742,6.54866502930351e-11,8.55834467298654e-10,15.3835894751876
"148","2375795","LAX1","54900","lymphocyte transmembrane adaptor 1",2.28279158960071,6.4638130137635,14.4629374875904,1.45696930723685e-10,1.57344089492451e-09,14.5786356370296
"149","2376037","MDM4","4194","MDM4 regulator of p53",1.22801704991774,8.10201214837342,3.96191830391811,0.00113196052695344,0.00172887254450419,-1.65486579543
"150","2376799","IKBKE","9641","inhibitor of nuclear factor kappa B kinase subunit epsilon",0.66556840438322,7.99968726576314,4.99903527317184,0.000133876505074368,0.000229565285750474,0.505980580724446
"151","2376849","RASSF5","83593","Ras association domain family member 5",1.74288104868295,8.20535442650068,13.6628660596237,3.37669643897204e-10,2.87302156307917e-09,13.7288614581683
"152","2378121","TRAF3IP3","80342","TRAF3 interacting protein 3",2.17357655505969,8.51429823903847,13.3287502131507,4.85703214956657e-10,3.69679723483642e-09,13.3602741371819
"153","2378180","UTP25","27042","UTP25 small subunit processor component",-2.03310590990696,7.28303385537095,-8.20171010545831,4.21521648741137e-07,1.05193643901929e-06,6.42503069510686
"154","2378662","TRAF5","7188","TNF receptor associated factor 5",1.8559928255172,5.0314684167074,11.3242632734624,5.12131193413149e-09,2.37631470099561e-08,10.9590083925182
"155","2378937","DTL","51514","denticleless E3 ubiquitin protein ligase homolog",-3.54478364048465,7.57605340252255,-9.81985497221654,3.77107228061181e-08,1.26659592837797e-07,8.91058649744568
"156","2379068","NENF","29937","neudesin neurotrophic factor",-0.792713233986696,8.09682920571504,-3.15644512400199,0.00615473695730159,0.00862983224844163,-3.33582792766392
"157","2379280","FLVCR1","28982","feline leukemia virus subgroup C cellular receptor 1",-1.43680949906003,6.37952180430128,-3.91325647225956,0.00125361596706752,0.00190751789502668,-1.75723935907476
"158","2379863","CENPF","1063","centromere protein F",-3.37975700736431,7.51182935027427,-11.3901566218761,4.71516243893885e-09,2.22738189534905e-08,11.043563351592
"159","2380055","KCTD3","51133","potassium channel tetramerization domain containing 3",-2.12571874890969,5.96293542426974,-5.97848619312395,1.98716467111223e-05,3.75775302734602e-05,2.45801859942078
"160","2380554","RRP15","51018","ribosomal RNA processing 15 homolog",-2.7630648953663,6.58550737529032,-8.53464234669771,2.50197878042177e-07,6.6471294013963e-07,6.96257418643525
"161","2380785","LYPLAL1","127018","lysophospholipase like 1",1.71154578510596,6.23265838625221,3.50118458163385,0.00298317548508508,0.00432359677390992,-2.62179857316159
"162","2380991","IARS2","55699","isoleucyl-tRNA synthetase 2, mitochondrial",-1.98172829046597,7.68410392001977,-6.53799140295362,7.07617293451799e-06,1.4273206123014e-05,3.5192441290771
"163","2382360","DEGS1","8560","delta 4-desaturase, sphingolipid 1",2.42105894006327,8.5437024700792,5.70986484423282,3.31197902442927e-05,6.08082006441102e-05,1.93399404617587
"164","2382419","CNIH4","29097","cornichon family AMPA receptor auxiliary protein 4",-0.807614131653645,8.03765616355291,-1.90184240106347,0.0754825797597664,0.0934850218201978,-5.7026827889537
